id,primary_name,count_current_type,deposits_abstracts_current,abstracts_current_type
1086,American Association for Cancer Research (AACR),305934,TRUE,1
78,Elsevier BV,276941,TRUE,0
8761,Research Square Platform LLC,179609,TRUE,1
246,Cold Spring Harbor Laboratory,147797,TRUE,0.9999526377396023
3145,Copernicus GmbH,75547,TRUE,0.9340675341178339
15934,Center for Open Science,68726,TRUE,0.9998399441259495
1968,MDPI AG,53785,TRUE,1
297,Springer Science and Business Media LLC,47542,TRUE,1
9829,"Authorea, Inc.",38257,TRUE,0.6748830279425987
316,American Chemical Society (ACS),23632,TRUE,0.9013625592417062
263,Institute of Electrical and Electronics Engineers (IEEE),16619,TRUE,0.8066068957217642
1010,JMIR Publications Inc.,13957,TRUE,0.9965608655155119
18300,Ryerson University Library and Archives,13751,TRUE,1
7078,"ZappyLab, Inc.",13049,TRUE,0.9997700973254656
37393,Staatliche Kunstsammlungen Dresden,9532,TRUE,0.9993705413344524
22980,Morressier GmbH,9105,FALSE,0
31795,Front Matter,6694,TRUE,0.9801314610098596
4374,"eLife Sciences Publications, Ltd",6119,TRUE,1
8674,Universitas Muhammadiyah Sidoarjo,4574,TRUE,0
29705,California Digital Library (CDL),4143,TRUE,0.9295196717354574
311,Wiley,3623,TRUE,0.02235716257245377
17262,Qeios Ltd,3340,TRUE,0.9982035928143713
257,Geological Society of America,3129,TRUE,1
285,Optica Publishing Group,3045,TRUE,1
1167,American Diabetes Association,2743,TRUE,1
56,Cambridge University Press (CUP),2174,TRUE,1
530,FapUNIFESP (SciELO),2052,TRUE,1
30676,Cassyni,1778,TRUE,0.9409448818897638
33966,Open Engineering Inc,1552,TRUE,0.3305412371134021
5403,ScienceOpen,1498,TRUE,0.9806408544726302
26239,Applied Energy Innovation Institute (AEii),1448,FALSE,0
179,SAGE Publications,1403,TRUE,0.8602993585174626
37285,Polygence,1240,FALSE,0
345,Microbiology Society,999,TRUE,1
242,CABI Publishing,946,TRUE,0.003171247357293869
11875,Even3,767,TRUE,0.7900912646675359
25732,Universitatsbibliothek Bamberg,724,TRUE,0
10196,NPG Publishing,525,TRUE,1
2258,Pensoft Publishers,514,TRUE,1
237,The Company of Biologists,370,TRUE,0
9794,Society for Artistic Research,339,TRUE,0.9498525073746313
8634,Russian Research Anti-Plague Institute Microbe,320,TRUE,1
28200,"Society for Transparency, Openness, and Replication in Kinesiology",316,TRUE,0
14,American Mathematical Society (AMS),313,TRUE,0
18353,Dominican University of California,281,TRUE,0
7822,Test accounts,252,TRUE,0
12730,Karolinska Institutet,244,TRUE,1
7980,University of Southern Mississippi,233,TRUE,0
2086,Beilstein Institut,228,TRUE,1
31336,Fund Science and Culture Support Centre,221,TRUE,0
22755,University of the Free State,214,TRUE,1
9621,PubPub,197,FALSE,0
10490,"Institute of Marine Engineering, Science and Technology (IMarEST)",180,TRUE,0
14217,"Colorado College, Tutt Library",178,FALSE,0
48802,Earthquake Insights,175,FALSE,0
3180,Amsterdam University Press,173,TRUE,1
30474,North Carolina State University,132,FALSE,0
48409,Paideia Studio (publications),132,TRUE,0.3106060606060606
19448,Cifra Ltd - Russian Agency for Digital Standardization (RADS),111,TRUE,0.1351351351351351
34139,Deep Science,106,FALSE,0
8607,Federal Reserve Bank of Minneapolis,104,FALSE,0
10409,Association of European Schools of Planning (AESOP),104,TRUE,0
5433,UCL Press,102,TRUE,0.7941176470588235
27360,rScroll,93,TRUE,0
77,The Electrochemical Society,86,TRUE,1
5183,American Society of Agricultural and Biological Engineers (ASABE),83,TRUE,1
7524,Wageningen University and Research,82,TRUE,0
11508,"James P. Adams Library, Rhode Island College",80,TRUE,1
4923,Open Book Publishers,75,TRUE,0
22141,CALNESTOR Knowledge Solutions Private Limited,75,FALSE,0
2796,SAE International,70,TRUE,0
5801,The Hong Kong University of Science and Technology Library,69,FALSE,0
3948,GN1 Sistemas e Publicacoes Ltd.,63,TRUE,0
13290,University Goettingen,63,TRUE,0
276,Ovid Technologies (Wolters Kluwer Health),56,TRUE,1
10792,UNISA Press,55,TRUE,1
7608,Universidad San Francisco De Quito,51,TRUE,0
11293,The Royal Society of Tasmania,51,TRUE,1
7597,Brepols Publishers NV,42,TRUE,1
4043,EMBL-EBI,40,TRUE,0.4
11224,Victoria University of Wellington Library,40,TRUE,1
8901,AIJR Publisher,39,TRUE,1
48891,Sunrise International Education Inc.,35,FALSE,0
2986,University of South Florida Libraries,33,TRUE,0.3333333333333333
6672,The University of Kansas,32,TRUE,0
32260,Cabrera Research Lab,27,TRUE,1
33,ASME International,24,TRUE,0
2560,F1000 Research Ltd,24,TRUE,0
16862,San Jose State University Library,21,TRUE,0
21583,Progettinrete Srl,21,TRUE,0
38766,The Institute of Reflective Investigations & Specialization,21,TRUE,0
37050,NDT.net GmbH & Co. KG,20,TRUE,0
33493,O P Jindal Global University,19,TRUE,0
38096,Bureau International des Poids et Mesures,19,TRUE,0
3748,Purdue University Press,15,TRUE,0
3774,IntechOpen,15,TRUE,1
33199,Peaceful Science,15,FALSE,0
8945,Rhodes University,14,TRUE,1
3842,Cellule MathDoc/Centre Mersenne,13,FALSE,0
49114,Atomic Academia Ltd,13,TRUE,1
9592,Policia Nacional de Colombia,12,TRUE,0
23910,Editora Alumniin,12,TRUE,0
26493,Tree of Evolution,11,FALSE,0
